order_item_id,order_id,product_id,quantity,discount,line_revenue
OI01120-1,O01120,P028,2,0.05,7344.41
OI01121-1,O01121,P047,3,0.0,10907.1
OI01121-2,O01121,P033,3,0.1,10155.65
OI01122-1,O01122,P015,3,0.0,3763.32
OI01122-2,O01122,P064,2,0.1,3511.08
OI01122-3,O01122,P004,1,0.0,1099.15
OI01123-1,O01123,P021,1,0.0,765.29
OI01123-2,O01123,P009,2,0.2,4948.61
OI01124-1,O01124,P067,1,0.0,3746.83
OI01125-1,O01125,P058,3,0.0,11233.29
OI01126-1,O01126,P007,2,0.0,1665.68
OI01126-2,O01126,P056,2,0.05,8109.48
OI01126-3,O01126,P064,1,0.2,1560.48
OI01126-4,O01126,P027,2,0.0,8346.54
OI01127-1,O01127,P045,1,0.0,4831.47
OI01127-2,O01127,P041,2,0.05,5090.92
OI01128-1,O01128,P018,1,0.0,923.92
OI01129-1,O01129,P004,2,0.05,2088.39
OI01130-1,O01130,P027,2,0.1,7511.89
OI01130-2,O01130,P007,3,0.05,2373.59
OI01131-1,O01131,P052,1,0.05,2608.94
OI01132-1,O01132,P051,3,0.1,3948.02
OI01133-1,O01133,P015,2,0.0,2508.88
OI01134-1,O01134,P051,3,0.0,4386.69
OI01134-2,O01134,P045,1,0.15,4106.75
OI01134-3,O01134,P028,1,0.0,3865.48
OI01135-1,O01135,P049,1,0.15,2183.11
OI01135-2,O01135,P003,1,0.0,4939.67
OI01136-1,O01136,P019,2,0.0,1737.62
OI01136-2,O01136,P026,3,0.2,10235.64
OI01136-3,O01136,P015,3,0.2,3010.66
OI01137-1,O01137,P045,3,0.0,14494.41
OI01137-2,O01137,P018,3,0.15,2356.0
OI01137-3,O01137,P061,1,0.15,3786.01
OI01138-1,O01138,P054,3,0.0,8062.95
OI01138-2,O01138,P035,3,0.0,9920.85
OI01139-1,O01139,P009,1,0.0,3092.88
OI01139-2,O01139,P015,3,0.2,3010.66
OI01139-3,O01139,P007,3,0.15,2123.74
OI01139-4,O01139,P011,1,0.15,3784.62
OI01140-1,O01140,P080,2,0.15,2910.55
OI01140-2,O01140,P069,1,0.0,4691.36
OI01140-3,O01140,P047,1,0.0,3635.7
OI01140-4,O01140,P075,2,0.05,4314.18
OI01141-1,O01141,P075,1,0.0,2270.62
OI01141-2,O01141,P031,3,0.0,1187.34
OI01141-3,O01141,P054,3,0.0,8062.95
OI01142-1,O01142,P011,2,0.0,8905.0
OI01142-2,O01142,P005,2,0.2,7715.65
OI01143-1,O01143,P055,1,0.0,2386.43
OI01143-2,O01143,P061,2,0.05,8462.85
OI01143-3,O01143,P058,2,0.05,7114.42
OI01143-4,O01143,P007,1,0.2,666.27
OI01144-1,O01144,P068,2,0.0,2858.36
OI01144-2,O01144,P032,1,0.2,3878.5
OI01145-1,O01145,P039,2,0.0,3167.76
OI01145-2,O01145,P062,2,0.2,3158.13
OI01145-3,O01145,P063,3,0.1,3822.04
OI01145-4,O01145,P076,3,0.0,6163.77
OI01146-1,O01146,P075,3,0.0,6811.86
OI01146-2,O01146,P060,1,0.1,3655.79
OI01146-3,O01146,P079,3,0.0,5308.11
OI01147-1,O01147,P014,2,0.0,4728.42
OI01147-2,O01147,P005,2,0.2,7715.65
OI01148-1,O01148,P031,3,0.15,1009.24
OI01148-2,O01148,P034,3,0.0,12223.2
OI01148-3,O01148,P049,3,0.15,6549.34
OI01149-1,O01149,P064,2,0.2,3120.96
OI01150-1,O01150,P064,1,0.0,1950.6
OI01151-1,O01151,P004,3,0.0,3297.45
OI01151-2,O01151,P078,2,0.05,8329.6
OI01151-3,O01151,P061,2,0.1,8017.43
OI01152-1,O01152,P076,3,0.15,5239.2
OI01152-2,O01152,P024,1,0.05,3449.77
OI01152-3,O01152,P003,3,0.2,11855.21
OI01153-1,O01153,P039,3,0.0,4751.64
OI01153-2,O01153,P034,2,0.2,6519.04
OI01154-1,O01154,P052,1,0.1,2471.62
OI01155-1,O01155,P047,3,0.0,10907.1
OI01155-2,O01155,P035,3,0.1,8928.76
OI01155-3,O01155,P078,1,0.1,3945.6
OI01155-4,O01155,P026,1,0.1,3838.37
OI01156-1,O01156,P078,3,0.05,12494.4
OI01157-1,O01157,P023,2,0.2,7200.05
OI01158-1,O01158,P006,3,0.0,8319.78
OI01159-1,O01159,P036,1,0.05,4220.23
OI01159-2,O01159,P006,1,0.15,2357.27
OI01159-3,O01159,P002,1,0.2,2048.02
OI01160-1,O01160,P064,3,0.05,5559.21
OI01160-2,O01160,P051,2,0.05,2778.24
OI01160-3,O01160,P022,2,0.05,2748.54
OI01160-4,O01160,P070,1,0.0,2189.23
OI01161-1,O01161,P008,2,0.2,7570.02
OI01161-2,O01161,P042,3,0.15,2176.3
OI01161-3,O01161,P057,3,0.1,13039.3
OI01162-1,O01162,P016,2,0.0,5949.1
OI01162-2,O01162,P020,2,0.15,2146.86
OI01163-1,O01163,P041,1,0.1,2411.49
OI01163-2,O01163,P029,1,0.0,2805.59
OI01163-3,O01163,P047,3,0.15,9271.03
OI01164-1,O01164,P038,1,0.2,2732.44
OI01164-2,O01164,P078,3,0.05,12494.4
OI01164-3,O01164,P008,1,0.2,3785.01
OI01165-1,O01165,P027,2,0.1,7511.89
OI01165-2,O01165,P039,1,0.1,1425.49
OI01165-3,O01165,P053,2,0.0,8684.56
OI01165-4,O01165,P022,3,0.05,4122.81
OI01166-1,O01166,P065,2,0.1,7892.08
OI01167-1,O01167,P065,3,0.0,13153.47
OI01167-2,O01167,P041,2,0.2,4287.09
OI01167-3,O01167,P017,2,0.1,3277.12
OI01167-4,O01167,P047,2,0.1,6544.26
OI01168-1,O01168,P010,2,0.1,5119.72
OI01169-1,O01169,P025,1,0.2,2313.13
OI01169-2,O01169,P058,2,0.15,6365.53
OI01170-1,O01170,P009,3,0.0,9278.64
OI01170-2,O01170,P034,1,0.05,3870.68
OI01171-1,O01171,P050,3,0.0,6036.75
OI01171-2,O01171,P045,1,0.0,4831.47
OI01172-1,O01172,P061,1,0.2,3563.3
OI01173-1,O01173,P005,2,0.0,9644.56
OI01173-2,O01173,P018,1,0.0,923.92
OI01174-1,O01174,P029,1,0.05,2665.31
OI01174-2,O01174,P046,2,0.1,2453.35
OI01175-1,O01175,P017,2,0.1,3277.12
OI01175-2,O01175,P046,1,0.0,1362.97
OI01175-3,O01175,P055,2,0.2,3818.29
OI01176-1,O01176,P041,2,0.1,4822.97
OI01176-2,O01176,P020,2,0.15,2146.86
OI01176-3,O01176,P074,3,0.15,11505.17
OI01176-4,O01176,P012,2,0.2,3391.07
OI01177-1,O01177,P053,2,0.15,7381.88
OI01178-1,O01178,P021,1,0.2,612.23
OI01178-2,O01178,P073,1,0.0,1263.86
OI01178-3,O01178,P028,3,0.0,11596.44
OI01179-1,O01179,P020,3,0.2,3030.86
OI01180-1,O01180,P059,2,0.0,3137.6
OI01180-2,O01180,P061,2,0.0,8908.26
OI01180-3,O01180,P002,1,0.1,2304.02
OI01181-1,O01181,P079,1,0.05,1680.9
OI01182-1,O01182,P007,2,0.05,1582.4
OI01182-2,O01182,P001,1,0.15,4035.66
OI01182-3,O01182,P040,1,0.15,2498.86
OI01182-4,O01182,P053,3,0.05,12375.5
OI01183-1,O01183,P003,1,0.15,4198.72
OI01183-2,O01183,P008,3,0.0,14193.78
OI01183-3,O01183,P002,3,0.1,6912.05
OI01184-1,O01184,P079,1,0.0,1769.37
OI01184-2,O01184,P005,2,0.15,8197.88
OI01184-3,O01184,P056,1,0.2,3414.52
OI01184-4,O01184,P058,3,0.2,8986.63
OI01185-1,O01185,P063,3,0.15,3609.7
OI01185-2,O01185,P036,2,0.0,8884.7
OI01185-3,O01185,P018,2,0.15,1570.66
OI01186-1,O01186,P007,2,0.0,1665.68
OI01187-1,O01187,P074,2,0.05,8572.48
OI01188-1,O01188,P017,1,0.1,1638.56
OI01188-2,O01188,P077,2,0.0,9653.52
OI01188-3,O01188,P020,1,0.1,1136.57
OI01188-4,O01188,P079,3,0.0,5308.11
OI01189-1,O01189,P007,3,0.0,2498.52
OI01189-2,O01189,P045,2,0.2,7730.35
OI01189-3,O01189,P071,1,0.15,2522.3
OI01189-4,O01189,P051,3,0.0,4386.69
OI01190-1,O01190,P047,1,0.0,3635.7
OI01190-2,O01190,P075,1,0.0,2270.62
OI01190-3,O01190,P007,1,0.2,666.27
OI01191-1,O01191,P068,1,0.0,1429.18
OI01191-2,O01191,P009,3,0.1,8350.78
OI01191-3,O01191,P038,2,0.05,6489.55
OI01192-1,O01192,P014,2,0.0,4728.42
OI01192-2,O01192,P011,2,0.0,8905.0
OI01193-1,O01193,P012,3,0.0,6358.26
OI01193-2,O01193,P061,1,0.0,4454.13
OI01193-3,O01193,P002,1,0.15,2176.02
OI01193-4,O01193,P043,1,0.05,3318.18
OI01194-1,O01194,P051,3,0.1,3948.02
OI01195-1,O01195,P051,3,0.15,3728.69
OI01196-1,O01196,P017,3,0.0,5461.86
OI01196-2,O01196,P039,3,0.0,4751.64
OI01197-1,O01197,P037,3,0.0,8741.16
OI01197-2,O01197,P015,3,0.15,3198.82
OI01198-1,O01198,P011,3,0.15,11353.88
OI01199-1,O01199,P009,1,0.0,3092.88
OI01199-2,O01199,P066,2,0.2,2755.22
OI01199-3,O01199,P036,3,0.0,13327.05
OI01199-4,O01199,P064,1,0.15,1658.01
OI01200-1,O01200,P039,1,0.05,1504.69
OI01201-1,O01201,P061,1,0.0,4454.13
OI01202-1,O01202,P041,1,0.15,2277.52
OI01202-2,O01202,P072,3,0.0,4643.58
OI01202-3,O01202,P046,1,0.15,1158.52
OI01203-1,O01203,P013,2,0.05,5923.61
OI01203-2,O01203,P005,2,0.05,9162.33
OI01204-1,O01204,P015,1,0.15,1066.27
OI01204-2,O01204,P078,3,0.1,11836.8
OI01204-3,O01204,P046,1,0.05,1294.82
OI01204-4,O01204,P014,3,0.0,7092.63
OI01205-1,O01205,P006,3,0.05,7903.79
OI01206-1,O01206,P056,2,0.0,8536.3
OI01206-2,O01206,P055,2,0.05,4534.22
OI01206-3,O01206,P015,1,0.1,1129.0
OI01207-1,O01207,P026,1,0.05,4051.61
OI01208-1,O01208,P048,2,0.1,7498.3
OI01208-2,O01208,P013,3,0.0,9353.07
OI01208-3,O01208,P042,2,0.0,1706.9
OI01208-4,O01208,P076,3,0.15,5239.2
OI01209-1,O01209,P059,3,0.05,4471.08
OI01209-2,O01209,P071,1,0.1,2670.67
OI01209-3,O01209,P048,1,0.0,4165.72
OI01209-4,O01209,P018,3,0.2,2217.41
OI01210-1,O01210,P054,3,0.05,7659.8
OI01210-2,O01210,P049,3,0.0,7705.11
OI01211-1,O01211,P030,2,0.0,8105.12
OI01211-2,O01211,P046,2,0.05,2589.64
OI01211-3,O01211,P062,3,0.15,5033.27
OI01211-4,O01211,P043,2,0.0,6985.64
OI01212-1,O01212,P052,3,0.0,8238.75
OI01212-2,O01212,P004,1,0.2,879.32
OI01212-3,O01212,P062,3,0.1,5329.34
OI01213-1,O01213,P050,1,0.0,2012.25
OI01213-2,O01213,P054,3,0.1,7256.66
OI01214-1,O01214,P065,1,0.0,4384.49
OI01214-2,O01214,P046,3,0.05,3884.46
OI01215-1,O01215,P050,1,0.1,1811.03
OI01216-1,O01216,P038,1,0.0,3415.55
OI01216-2,O01216,P072,3,0.1,4179.22
OI01217-1,O01217,P063,2,0.1,2548.03
OI01218-1,O01218,P030,2,0.0,8105.12
OI01218-2,O01218,P043,2,0.2,5588.51
OI01219-1,O01219,P040,2,0.05,5585.68
OI01219-2,O01219,P031,3,0.05,1127.97
OI01220-1,O01220,P061,1,0.05,4231.42
OI01221-1,O01221,P005,2,0.1,8680.1
OI01221-2,O01221,P004,1,0.05,1044.19
OI01221-3,O01221,P036,1,0.0,4442.35
OI01222-1,O01222,P055,2,0.2,3818.29
OI01222-2,O01222,P007,3,0.15,2123.74
OI01222-3,O01222,P030,2,0.1,7294.61
OI01223-1,O01223,P008,1,0.0,4731.26
OI01224-1,O01224,P066,1,0.1,1549.81
OI01224-2,O01224,P006,1,0.0,2773.26
OI01225-1,O01225,P070,2,0.15,3721.69
OI01225-2,O01225,P075,1,0.05,2157.09
OI01225-3,O01225,P011,2,0.15,7569.25
OI01226-1,O01226,P022,3,0.05,4122.81
OI01226-2,O01226,P041,1,0.1,2411.49
OI01226-3,O01226,P029,1,0.1,2525.03
OI01226-4,O01226,P026,1,0.15,3625.12
OI01227-1,O01227,P053,2,0.2,6947.65
OI01227-2,O01227,P075,1,0.0,2270.62
OI01228-1,O01228,P026,2,0.1,7676.73
OI01228-2,O01228,P074,3,0.05,12858.72
OI01228-3,O01228,P023,1,0.05,4275.03
OI01229-1,O01229,P026,1,0.15,3625.12
OI01230-1,O01230,P024,2,0.1,6536.41
OI01230-2,O01230,P012,2,0.1,3814.96
OI01230-3,O01230,P055,3,0.2,5727.43
OI01231-1,O01231,P036,2,0.15,7552.0
OI01231-2,O01231,P009,2,0.1,5567.18
OI01231-3,O01231,P068,2,0.2,2286.69
OI01231-4,O01231,P060,1,0.1,3655.79
OI01232-1,O01232,P009,3,0.0,9278.64
OI01232-2,O01232,P015,1,0.0,1254.44
OI01233-1,O01233,P028,3,0.0,11596.44
OI01233-2,O01233,P011,1,0.0,4452.5
OI01233-3,O01233,P022,2,0.2,2314.56
OI01234-1,O01234,P047,1,0.1,3272.13
OI01234-2,O01234,P022,2,0.05,2748.54
OI01234-3,O01234,P011,2,0.1,8014.5
OI01235-1,O01235,P026,3,0.05,12154.82
OI01235-2,O01235,P014,2,0.2,3782.74
OI01235-3,O01235,P045,3,0.15,12320.25
OI01236-1,O01236,P040,1,0.2,2351.86
OI01236-2,O01236,P027,2,0.15,7094.56
OI01237-1,O01237,P028,1,0.15,3285.66
OI01237-2,O01237,P062,3,0.0,5921.49
OI01237-3,O01237,P021,1,0.0,765.29
OI01238-1,O01238,P062,3,0.0,5921.49
OI01238-2,O01238,P025,3,0.15,7373.1
OI01238-3,O01238,P078,3,0.0,13152.0
OI01238-4,O01238,P010,1,0.0,2844.29
OI01239-1,O01239,P015,1,0.0,1254.44
OI01239-2,O01239,P047,1,0.0,3635.7
OI01239-3,O01239,P067,3,0.1,10116.44
OI01240-1,O01240,P009,2,0.1,5567.18
OI01240-2,O01240,P035,2,0.0,6613.9
OI01240-3,O01240,P060,1,0.1,3655.79
OI01241-1,O01241,P026,1,0.1,3838.37
OI01241-2,O01241,P047,2,0.1,6544.26
OI01242-1,O01242,P039,1,0.15,1346.3
OI01242-2,O01242,P017,2,0.0,3641.24
OI01243-1,O01243,P051,3,0.0,4386.69
OI01243-2,O01243,P059,2,0.15,2666.96
OI01243-3,O01243,P012,1,0.05,2013.45
OI01244-1,O01244,P007,1,0.05,791.2
OI01244-2,O01244,P046,3,0.2,3271.13
OI01244-3,O01244,P061,3,0.0,13362.39
OI01244-4,O01244,P030,1,0.0,4052.56
OI01245-1,O01245,P072,2,0.05,2940.93
OI01245-2,O01245,P017,3,0.1,4915.67
OI01245-3,O01245,P047,1,0.1,3272.13
OI01245-4,O01245,P078,3,0.2,10521.6
OI01246-1,O01246,P079,3,0.1,4777.3
OI01246-2,O01246,P014,3,0.05,6738.0
OI01247-1,O01247,P004,3,0.0,3297.45
OI01248-1,O01248,P023,2,0.0,9000.06
OI01249-1,O01249,P015,3,0.15,3198.82
OI01250-1,O01250,P077,2,0.0,9653.52
OI01250-2,O01250,P073,2,0.05,2401.33
OI01250-3,O01250,P006,3,0.0,8319.78
OI01250-4,O01250,P044,2,0.15,7964.74
OI01251-1,O01251,P042,1,0.0,853.45
OI01252-1,O01252,P041,1,0.05,2545.46
OI01252-2,O01252,P065,2,0.1,7892.08
OI01253-1,O01253,P046,1,0.0,1362.97
OI01254-1,O01254,P068,3,0.0,4287.54
OI01254-2,O01254,P053,2,0.0,8684.56
OI01255-1,O01255,P022,3,0.15,3688.83
OI01255-2,O01255,P073,3,0.2,3033.26
OI01255-3,O01255,P077,1,0.0,4826.76
OI01256-1,O01256,P062,3,0.2,4737.19
OI01256-2,O01256,P029,3,0.15,7154.25
OI01257-1,O01257,P022,3,0.05,4122.81
OI01257-2,O01257,P058,2,0.05,7114.42
OI01258-1,O01258,P077,3,0.0,14480.28
OI01258-2,O01258,P079,2,0.0,3538.74
OI01258-3,O01258,P068,1,0.05,1357.72
OI01258-4,O01258,P036,1,0.0,4442.35
OI01259-1,O01259,P021,3,0.2,1836.7
OI01259-2,O01259,P078,3,0.1,11836.8
OI01260-1,O01260,P045,3,0.1,13044.97
OI01260-2,O01260,P023,1,0.1,4050.03
OI01261-1,O01261,P006,3,0.1,7487.8
OI01261-2,O01261,P045,2,0.15,8213.5
OI01262-1,O01262,P039,3,0.15,4038.89
OI01262-2,O01262,P058,3,0.2,8986.63
OI01262-3,O01262,P079,1,0.2,1415.5
OI01263-1,O01263,P033,1,0.0,3761.35
OI01263-2,O01263,P014,1,0.0,2364.21
OI01263-3,O01263,P078,2,0.2,7014.4
OI01263-4,O01263,P004,2,0.0,2198.3
OI01264-1,O01264,P023,3,0.1,12150.08
OI01264-2,O01264,P036,3,0.15,11327.99
OI01265-1,O01265,P073,3,0.0,3791.58
OI01265-2,O01265,P060,2,0.0,8123.98
OI01265-3,O01265,P078,1,0.1,3945.6
OI01266-1,O01266,P077,2,0.0,9653.52
OI01267-1,O01267,P022,3,0.05,4122.81
OI01267-2,O01267,P073,2,0.05,2401.33
OI01268-1,O01268,P075,3,0.05,6471.27
OI01268-2,O01268,P011,1,0.2,3562.0
OI01268-3,O01268,P074,3,0.0,13535.49
OI01269-1,O01269,P031,1,0.15,336.41
OI01270-1,O01270,P064,3,0.05,5559.21
OI01270-2,O01270,P019,1,0.2,695.05
OI01270-3,O01270,P069,3,0.05,13370.38
OI01271-1,O01271,P015,2,0.05,2383.44
OI01271-2,O01271,P022,3,0.1,3905.82
OI01271-3,O01271,P008,2,0.2,7570.02
OI01272-1,O01272,P030,1,0.1,3647.3
OI01272-2,O01272,P070,3,0.05,6239.31
OI01273-1,O01273,P043,2,0.1,6287.08
OI01274-1,O01274,P070,3,0.1,5910.92
OI01275-1,O01275,P049,1,0.2,2054.7
OI01275-2,O01275,P053,2,0.1,7816.1
OI01276-1,O01276,P033,1,0.2,3009.08
OI01276-2,O01276,P063,3,0.2,3397.37
OI01276-3,O01276,P041,2,0.0,5358.86
OI01276-4,O01276,P053,3,0.1,11724.16
OI01277-1,O01277,P032,3,0.05,13817.14
OI01277-2,O01277,P039,1,0.2,1267.1
OI01277-3,O01277,P044,3,0.1,12649.88
OI01277-4,O01277,P070,3,0.0,6567.69
OI01278-1,O01278,P064,3,0.05,5559.21
OI01279-1,O01279,P011,3,0.15,11353.88
OI01279-2,O01279,P024,3,0.15,9259.92
OI01279-3,O01279,P017,2,0.15,3095.05
OI01279-4,O01279,P035,3,0.1,8928.76
OI01280-1,O01280,P064,1,0.0,1950.6
OI01280-2,O01280,P022,3,0.05,4122.81
OI01281-1,O01281,P023,2,0.05,8550.06
OI01281-2,O01281,P003,2,0.2,7903.47
OI01282-1,O01282,P024,1,0.0,3631.34
OI01282-2,O01282,P018,2,0.0,1847.84
OI01282-3,O01282,P054,3,0.0,8062.95
OI01283-1,O01283,P077,1,0.0,4826.76
OI01283-2,O01283,P026,2,0.1,7676.73
OI01283-3,O01283,P051,1,0.2,1169.78
OI01284-1,O01284,P002,2,0.1,4608.04
OI01284-2,O01284,P063,3,0.1,3822.04
OI01284-3,O01284,P012,3,0.05,6040.35
OI01285-1,O01285,P049,1,0.0,2568.37
OI01286-1,O01286,P071,2,0.2,4747.86
OI01286-2,O01286,P009,3,0.15,7886.84
OI01287-1,O01287,P069,1,0.15,3987.66
OI01288-1,O01288,P019,1,0.15,738.49
OI01289-1,O01289,P007,1,0.0,832.84
OI01290-1,O01290,P016,1,0.05,2825.82
OI01290-2,O01290,P079,1,0.0,1769.37
OI01290-3,O01290,P010,3,0.1,7679.58
OI01291-1,O01291,P065,2,0.0,8768.98
OI01291-2,O01291,P024,3,0.0,10894.02
OI01291-3,O01291,P073,1,0.1,1137.47
OI01291-4,O01291,P020,3,0.0,3788.58
OI01292-1,O01292,P027,3,0.0,12519.81
OI01293-1,O01293,P003,1,0.1,4445.7
OI01293-2,O01293,P030,2,0.2,6484.1
OI01293-3,O01293,P010,2,0.15,4835.29
OI01294-1,O01294,P045,3,0.05,13769.69
OI01294-2,O01294,P012,2,0.15,3603.01
OI01295-1,O01295,P063,3,0.05,4034.37
OI01295-2,O01295,P014,1,0.15,2009.58
OI01295-3,O01295,P056,1,0.1,3841.33
OI01296-1,O01296,P026,3,0.0,12794.55
OI01297-1,O01297,P040,3,0.0,8819.49
OI01297-2,O01297,P013,2,0.05,5923.61
OI01297-3,O01297,P076,1,0.0,2054.59
OI01297-4,O01297,P072,1,0.15,1315.68
OI01298-1,O01298,P047,2,0.2,5817.12
OI01299-1,O01299,P034,2,0.05,7741.36
OI01300-1,O01300,P056,2,0.0,8536.3
OI01301-1,O01301,P070,1,0.0,2189.23
OI01301-2,O01301,P075,2,0.05,4314.18
OI01301-3,O01301,P080,1,0.0,1712.09
OI01302-1,O01302,P064,3,0.2,4681.44
OI01302-2,O01302,P010,1,0.05,2702.08
OI01302-3,O01302,P080,3,0.1,4622.64
OI01302-4,O01302,P075,1,0.15,1930.03
OI01303-1,O01303,P040,2,0.0,5879.66
OI01303-2,O01303,P001,3,0.2,11394.82
OI01303-3,O01303,P050,3,0.05,5734.91
OI01303-4,O01303,P010,1,0.0,2844.29
OI01304-1,O01304,P031,1,0.1,356.2
OI01304-2,O01304,P008,1,0.05,4494.7
OI01304-3,O01304,P016,3,0.0,8923.65
OI01305-1,O01305,P066,2,0.1,3099.62
OI01305-2,O01305,P019,1,0.2,695.05
OI01306-1,O01306,P016,3,0.0,8923.65
OI01306-2,O01306,P039,2,0.0,3167.76
OI01306-3,O01306,P018,3,0.2,2217.41
OI01307-1,O01307,P077,3,0.15,12308.24
OI01308-1,O01308,P047,3,0.05,10361.74
OI01308-2,O01308,P046,2,0.1,2453.35
OI01308-3,O01308,P065,3,0.05,12495.8
OI01309-1,O01309,P004,1,0.05,1044.19
OI01309-2,O01309,P060,2,0.2,6499.18
OI01309-3,O01309,P080,1,0.0,1712.09
OI01309-4,O01309,P016,2,0.15,5056.74
OI01310-1,O01310,P041,3,0.0,8038.29
OI01311-1,O01311,P077,1,0.15,4102.75
OI01311-2,O01311,P019,1,0.0,868.81
OI01311-3,O01311,P030,2,0.15,6889.35
OI01312-1,O01312,P008,2,0.0,9462.52
OI01312-2,O01312,P001,2,0.2,7596.54
OI01312-3,O01312,P022,1,0.0,1446.6
OI01313-1,O01313,P025,2,0.05,5493.68
OI01313-2,O01313,P033,2,0.0,7522.7
OI01313-3,O01313,P021,2,0.1,1377.52
OI01314-1,O01314,P005,1,0.0,4822.28
OI01314-2,O01314,P059,3,0.0,4706.4
OI01315-1,O01315,P024,2,0.2,5810.14
OI01315-2,O01315,P008,1,0.05,4494.7
OI01316-1,O01316,P050,1,0.05,1911.64
OI01316-2,O01316,P063,1,0.2,1132.46
OI01316-3,O01316,P040,1,0.05,2792.84
OI01316-4,O01316,P018,1,0.05,877.72
OI01317-1,O01317,P027,2,0.05,7929.21
OI01318-1,O01318,P056,3,0.05,12164.23
OI01318-2,O01318,P018,2,0.0,1847.84
OI01318-3,O01318,P016,2,0.0,5949.1
OI01318-4,O01318,P067,3,0.0,11240.49
OI01319-1,O01319,P039,1,0.1,1425.49
OI01319-2,O01319,P007,2,0.0,1665.68
OI01320-1,O01320,P052,1,0.0,2746.25
OI01320-2,O01320,P022,1,0.1,1301.94
OI01320-3,O01320,P029,2,0.05,5330.62
OI01321-1,O01321,P068,1,0.2,1143.34
OI01322-1,O01322,P068,1,0.0,1429.18
OI01323-1,O01323,P019,3,0.05,2476.11
OI01323-2,O01323,P056,1,0.0,4268.15
OI01324-1,O01324,P012,3,0.15,5404.52
OI01325-1,O01325,P009,2,0.1,5567.18
OI01325-2,O01325,P026,2,0.15,7250.25
OI01326-1,O01326,P064,1,0.0,1950.6
OI01327-1,O01327,P036,3,0.05,12660.7
OI01327-2,O01327,P050,1,0.1,1811.03
OI01328-1,O01328,P023,3,0.05,12825.09
OI01328-2,O01328,P062,2,0.0,3947.66
OI01328-3,O01328,P075,2,0.0,4541.24
OI01328-4,O01328,P047,3,0.2,8725.68
OI01329-1,O01329,P003,1,0.15,4198.72
OI01329-2,O01329,P022,2,0.0,2893.2
OI01329-3,O01329,P046,3,0.1,3680.02
OI01330-1,O01330,P036,3,0.0,13327.05
OI01330-2,O01330,P057,2,0.1,8692.87
OI01331-1,O01331,P053,1,0.2,3473.82
OI01331-2,O01331,P016,1,0.15,2528.37
OI01332-1,O01332,P045,2,0.15,8213.5
OI01332-2,O01332,P069,1,0.05,4456.79
OI01333-1,O01333,P065,3,0.05,12495.8
OI01333-2,O01333,P051,2,0.0,2924.46
OI01333-3,O01333,P071,1,0.05,2819.04
OI01334-1,O01334,P031,3,0.1,1068.61
OI01334-2,O01334,P043,2,0.15,5937.79
OI01335-1,O01335,P052,2,0.2,4394.0
OI01335-2,O01335,P030,3,0.05,11549.8
OI01335-3,O01335,P012,3,0.1,5722.43
OI01336-1,O01336,P078,2,0.05,8329.6
OI01337-1,O01337,P037,1,0.1,2622.35
OI01337-2,O01337,P012,3,0.1,5722.43
OI01338-1,O01338,P073,1,0.0,1263.86
OI01339-1,O01339,P075,2,0.2,3632.99
OI01339-2,O01339,P078,2,0.05,8329.6
OI01340-1,O01340,P050,2,0.0,4024.5
OI01340-2,O01340,P059,1,0.2,1255.04
OI01341-1,O01341,P046,2,0.2,2180.75
OI01341-2,O01341,P048,2,0.2,6665.15
OI01341-3,O01341,P019,1,0.0,868.81
OI01341-4,O01341,P053,2,0.15,7381.88
OI01342-1,O01342,P073,1,0.1,1137.47
OI01343-1,O01343,P027,3,0.05,11893.82
OI01343-2,O01343,P018,3,0.0,2771.76
OI01344-1,O01344,P022,3,0.05,4122.81
OI01344-2,O01344,P074,2,0.0,9023.66
OI01345-1,O01345,P010,3,0.05,8106.23
OI01345-2,O01345,P062,2,0.05,3750.28
OI01345-3,O01345,P037,2,0.2,4661.95
OI01346-1,O01346,P079,2,0.2,2830.99
OI01346-2,O01346,P057,3,0.2,11590.49
OI01346-3,O01346,P018,2,0.0,1847.84
OI01347-1,O01347,P035,1,0.0,3306.95
OI01347-2,O01347,P012,3,0.0,6358.26
OI01347-3,O01347,P029,1,0.2,2244.47
OI01348-1,O01348,P031,1,0.0,395.78
OI01349-1,O01349,P016,2,0.0,5949.1
OI01350-1,O01350,P006,3,0.15,7071.81
OI01350-2,O01350,P011,3,0.15,11353.88
OI01350-3,O01350,P045,3,0.2,11595.53
OI01351-1,O01351,P059,2,0.0,3137.6
OI01351-2,O01351,P061,1,0.1,4008.72
OI01351-3,O01351,P002,2,0.05,4864.04
OI01351-4,O01351,P014,1,0.0,2364.21
OI01352-1,O01352,P016,1,0.0,2974.55
OI01352-2,O01352,P033,1,0.1,3385.22
OI01352-3,O01352,P045,3,0.05,13769.69
OI01352-4,O01352,P034,2,0.15,6926.48
OI01353-1,O01353,P020,2,0.0,2525.72
OI01353-2,O01353,P044,2,0.05,8901.77
OI01354-1,O01354,P014,3,0.0,7092.63
OI01354-2,O01354,P076,1,0.1,1849.13
OI01354-3,O01354,P062,2,0.0,3947.66
OI01355-1,O01355,P024,3,0.0,10894.02
OI01355-2,O01355,P073,2,0.0,2527.72
OI01355-3,O01355,P080,3,0.1,4622.64
OI01355-4,O01355,P012,1,0.2,1695.54
OI01356-1,O01356,P063,3,0.0,4246.71
OI01356-2,O01356,P032,1,0.0,4848.12
OI01356-3,O01356,P009,3,0.1,8350.78
